id,text
2211,<|id|> Sebenernya <|en|> We're planning a road trip <|id|> keluarga ke Bandung bulan Juni.
2212,<|id|> Sebenernya Tugasnya minta bikin <|en|> lab report <|id|> soal <|en|> climate change <|id|> minimal 500 kata.
2213,<|en|> She got tickets to the fan meeting <|id|> depan!
2214,<|id|> Aku lagi cari <|en|> hotel <|id|> murah buat perjalanan ke <|en|> Lombok.
2215,<|id|> Kamu masuk divisi <|en|> media <|id|> atau <|en|> publikasi <|id|> di <|en|> BEM?
2216,"<|en|> By the way, Let's queue together <|id|> nanti malem, aku mau <|en|> push rank."
2217,"<|id|> Jujur aja Organisasi <|en|> BEM <|id|> lagi buka <|en|> open recruitment <|id|> baru, kamu mau daftar?"
2218,<|en|> Fun fact: <|id|> Aku lagi cari <|en|> tiket pesawat <|id|> murah buat perjalanan ke <|en|> Yogyakarta.
2219,"<|id|> Omong-omong, <|en|> The flight <|id|> ke <|en|> Seoul <|id|> tadi <|en|> delayed <|id|> 2 jam."
2220,"<|id|> Menurutku sih, Minggu depan aku mau liburan ke <|en|> New York, <|id|> udah <|en|> booking hotel <|id|> belum?"
2221,"<|en|> Honestly, She was diagnosed with <|id|> penyakit <|en|> GERD <|id|> yang butuh penanganan segera."
2222,<|en|> She committed to a reading challenge <|id|> selama 3 hari dan hasilnya keren.
2223,<|en|> I've been trying to reduce my carbon footprint <|id|> dengan cara kurangi daging.
2224,"<|id|> Omong-omong, <|en|> The key is to make your <|id|> meditasi jadi sesuatu yang kamu <|en|> look forward to."
2225,"<|id|> Aku pake <|en|> instant pot <|id|> buat bikin <|en|> avocado toast <|id|> tadi, hasilnya lebih konsisten. kan?"
2226,"<|id|> Omong-omong, <|en|> The <|id|> sesak napas sudah berlangsung lebih dari 2 minggu."
2227,"<|id|> Sebenernya Diskon Natal di mana-mana, waktu yang pas buat belanja."
2228,"<|en|> Honestly, The ending of Squid Game <|id|> bikin aku nangis seharian."
2229,<|en|> She's been working on set boundaries <|id|> agar bisa lebih <|en|> present <|id|> dalam kehidupan.
2230,"<|en|> To be honest, <|id|> Aku beli baju tadi di <|en|> Tiktok Shop, <|id|> lagi ada <|en|> flash sale."
2231,<|en|> Fun fact: Visa <|id|> ke <|en|> Singapore <|id|> prosesnya berapa lama ya?
2232,"<|en|> By the way, <|id|> Proyek <|en|> revitalisasi <|id|> kawasan Kalibata udah mulai kelihatan hasilnya."
2233,"<|en|> Honestly, She's been experimenting with Korean <|id|> masakan sejak punya <|en|> air fryer."
2234,"<|en|> To be honest, <|id|> Gratis <|en|> ongkir <|id|> kalau belanja di atas 50 ribu di <|en|> Lazada."
2235,<|en|> Fun fact: <|id|> Jam <|en|> peak hours <|id|> di kantor itu biasanya antara jam 12.00 sampai 15.00.
2236,<|id|> Sebenernya Kamu pakai <|en|> VS Code <|id|> versi berapa? Yang baru ada fitur <|en|> live collaboration.
2237,"<|en|> By the way, The air pollution <|id|> makin parah dan kita perlu aksi nyata sekarang."
2238,"<|en|> My <|id|> baju udah rusak, perlu beli yang baru sebelum <|en|> ulang tahun."
2239,"<|en|> By the way, <|id|> Kemarin aku berhasil <|en|> finish the questline <|id|> di <|en|> Genshin Impact <|id|> setelah 200 jam grind."
2240,"<|en|> Honestly, Taking a slow morning <|id|> itu bukan egois, itu <|en|> necessary."
2241,"<|id|> Jujur aja Aku beli <|en|> kamera <|id|> tadi di <|en|> Shopee, <|id|> lagi ada <|en|> buy 1 get 1."
2242,<|id|> Sebenernya <|en|> She always orders the bibimbap <|id|> kalau ke sana.
2243,"<|en|> By the way, <|id|> Kemarin aku berhasil <|en|> get the achievement <|id|> di <|en|> Valorant <|id|> setelah 5 jam grind."
2244,"<|id|> Omong-omong, <|en|> The neurologist <|id|> bilang ada tanda awal <|en|> hypertension <|id|> yang harus diperhatikan."
2245,"<|id|> Omong-omong, Ikut <|en|> Coursera <|id|> online buat ningkatin skill <|en|> writing <|id|> aku."
2246,<|en|> She prepared special rendang <|id|> buat <|en|> Idul Adha <|id|> celebration.
2247,<|en|> The <|id|> alat lukis yang aku pakai buat <|en|> painting <|id|> tuh mahal tapi beneran beda hasilnya. kan?
2248,"<|id|> Kalau dipikir-pikir, Aku lagi cari koper murah buat perjalanan ke <|en|> Singapore."
2249,"<|en|> Fun fact: Sunrise <|id|> di <|en|> Wakatobi <|id|> kemarin indah banget, <|en|> worth the effort."
2250,"<|en|> The review for this sepatu <|id|> rata-rata 50 bintang, lumayan bagus."
2251,"<|id|> Minggu depan aku mau <|en|> backpacking <|id|> ke <|en|> Singapore, <|id|> udah <|en|> booking sim card <|id|> belum?"
2252,"<|id|> Omong-omong, <|en|> Jakarta's nightlife <|id|> di Cipinang itu keren, banyak pilihan <|en|> entertainment."
2253,<|id|> Jujur aja Udah coba <|en|> VS Code <|id|> belum? Katanya <|en|> offline mode <|id|> nya keren banget.
2254,"<|en|> Honestly, <|id|> Kemarin aku beli <|en|> earbuds <|id|> baru, <|en|> storage <|id|> nya gila sih."
2255,<|id|> Kita perlu bikin <|en|> report <|id|> buat presentasi ke <|en|> investor.
2256,<|id|> Sebenernya Dokter kasih <|en|> referral <|id|> ke spesialis <|en|> neurologist.
2257,"<|en|> Fun fact: There's a <|id|> lomba debat besok jam 13.00, ikut ga?"
2258,"<|en|> To be honest, <|id|> Aku beli <|en|> headphone <|id|> tadi di <|en|> Lazada, <|id|> lagi ada <|en|> free shipping."
2259,"<|id|> Omong-omong, Kayaknya <|en|> headphone <|id|> itu lagi <|en|> trending <|id|> karena banyak banget yang beli."
2260,"<|en|> Honestly, I missed the KRL <|id|> tadi karena terlambat 1 menit."
2261,"<|en|> Honestly, <|id|> Aku beli <|en|> kamera <|id|> tadi di <|en|> Lazada, <|id|> lagi ada <|en|> buy 1 get 1."
2262,"<|id|> Omong-omong, <|en|> The professor explained matrix decomposition <|id|> dengan analogi yang gampang dimengerti."
2263,"<|id|> Menurutku sih, <|en|> The <|id|> Pekan Raya Jakarta di Jakarta setiap tahun selalu ramai banget."
2264,"<|id|> Sebenernya <|en|> The review for this kamera <|id|> rata-rata 500 bintang, lumayan bagus."
2265,"<|en|> To be honest, She's been really active in the <|id|> UKM fotografi sejak semester tiga."
2266,"<|en|> By the way, I spent 5 hours <|id|> ngerjain soal <|en|> discrete math <|id|> tapi masih salah juga."
2267,"<|id|> Omong-omong, <|en|> Have you tried <|id|> fitur <|en|> auto-sync <|id|> di <|en|> Notion <|id|> yang baru?"
2268,<|en|> Fun fact: <|id|> Ikut <|en|> MasterClass <|id|> online buat ningkatin skill <|en|> communication <|id|> aku.
2269,"<|en|> By the way, Breaking a bad daily routine <|id|> itu butuh waktu minimal 30 hari."
2270,"<|id|> Kemarin aku beli <|en|> laptop <|id|> baru, <|en|> RAM <|id|> nya gila sih. kan?"
2271,"<|en|> Honestly, My blood sugar <|id|> kata dokter agak tinggi, harus kurangin <|en|> gula."
2272,"<|en|> By the way, <|id|> Aku lagi cari <|en|> hotel <|id|> murah buat perjalanan ke <|en|> Tokyo."
2273,"<|en|> To be honest, <|id|> Konsep <|en|> central limit theorem <|id|> banyak dipakai di bidang <|en|> data science."
2274,"<|id|> Kalau dipikir-pikir, Aku beli <|en|> kamera <|id|> tadi di <|en|> Shopee, <|id|> lagi ada <|en|> double discount."
2275,"<|id|> Kalau dipikir-pikir, Kakak aku baru dapat <|en|> promotion <|id|> di kantornya bulan ini."
2276,"<|id|> Kalau dipikir-pikir, <|en|> Using Python <|id|> bikin ngerjain <|en|> statistics <|id|> jadi jauh lebih cepat."
2277,<|en|> The new Mexican restaurant <|id|> di Cipete lagi rame banget di <|en|> social media.
2278,<|en|> She prepared special opor ayam <|id|> buat <|en|> Idul Adha <|id|> celebration.
2279,<|en|> She prepared special opor ayam <|id|> buat <|en|> Natal <|id|> celebration.
2280,<|en|> The Notion <|id|> ngebantu banget buat manage <|en|> task <|id|> harian aku. kan?
2281,<|id|> Aku lagi nge-<|en|>photography <|id|> setiap weekend buat hilangin stres.
2282,<|en|> The smartphone <|id|> udah di-<|en|>update <|id|> ke <|en|> the latest build <|id|> tapi tetep lemot.
2283,"<|en|> There's a seminar <|id|> besok jam 15.30, ikut ga?"
2284,<|en|> Fun fact: <|id|> Kemarin aku berhasil <|en|> finish the questline <|id|> di <|en|> Dota 2 <|id|> setelah 5 jam grind.
2285,"<|id|> Menurutku sih, <|en|> I recommend Everything Everywhere <|id|> kalau kamu suka genre <|en|> thriller."
2286,<|en|> Fun fact: <|id|> Aku lagi nge-<|en|>cycling <|id|> setiap weekend buat hilangin stres.
2287,"<|id|> Sebenernya Aku beli jam tangan tadi di <|en|> Lazada, <|id|> lagi ada <|en|> flash sale."
2288,<|en|> I scheduled a check-up <|id|> untuk cek kondisi <|en|> kulit.
2289,"<|id|> Omong-omong, <|en|> Political <|id|> korupsi ini sudah berlangsung lama dan belum ada solusinya."
2290,"<|en|> To be honest, <|id|> laptop ku nge-lag terus, kayaknya harus di-<|en|>reset <|id|> deh."
2291,<|en|> Have you tried <|id|> fitur <|en|> offline mode <|id|> di <|en|> Figma <|id|> yang baru? kan?
2292,"<|en|> By the way, I returned the <|id|> jam tangan karena ukurannya ga pas."
2293,<|id|> Aku mau ikut <|en|> workshop <|id|> komunitas <|en|> gardening <|id|> bulan depan.
2294,"<|en|> By the way, <|id|> Program <|en|> bike to campus <|id|> di kampus kita berhasil kurangi sampah 40 persen."
2295,"<|en|> By the way, She committed to a 30-day fitness challenge <|id|> selama 3 hari dan hasilnya keren."
2296,"<|id|> Omong-omong, Kemarin aku berhasil <|en|> complete the event <|id|> di <|en|> PUBG <|id|> setelah 300 jam grind."
2297,"<|id|> Minggu depan aku mau <|en|> staycation <|id|> ke <|en|> Paris, <|id|> udah <|en|> booking tiket pesawat <|id|> belum? kan?"
2298,"<|id|> Minggu depan aku mau <|en|> trip <|id|> ke Lombok, udah <|en|> booking tiket pesawat <|id|> belum? kan?"
2299,"<|id|> Sebenernya Kemarin aku beli <|en|> earbuds <|id|> baru, <|en|> battery life <|id|> nya gila sih."
2300,"<|en|> I just unlocked <|id|> karakter baru di <|en|> Dota 2, <|id|> keren abis <|en|> skin <|id|> nya."
2301,"<|id|> Menurutku sih, <|en|> She prepared special <|id|> ketupat buat Nyepi <|en|> celebration."
2302,<|en|> We're planning a family trip <|id|> keluarga ke <|en|> kampung halaman <|id|> bulan Juni.
2303,"<|id|> Omong-omong, Penyakit <|en|> anemia <|id|> ini umum banget terjadi kalau pola makan ga dijaga."
2304,"<|en|> By the way, The hotel review-<|id|>nya bagus, tapi agak <|en|> pricey <|id|> buat budget aku."
2305,"<|id|> Omong-omong, Restoran <|en|> Mexican <|id|> baru yang di Kemang itu enak banget."
2306,<|en|> The pilpres <|id|> kemarin hasilnya cukup mengejutkan banyak pihak.
2307,<|id|> Jujur aja Program <|en|> BLT <|id|> pemerintah ini masih perlu evaluasi lebih lanjut.
2308,"<|id|> Menurutku sih, <|en|> Have you tried the local street food <|id|> di Lombok? Enak banget katanya."
2309,<|id|> Jujur aja <|en|> The revenue <|id|> kita bulan ini naik 15 persen dari <|en|> last quarter.
2310,"<|en|> Honestly, <|id|> Koneksi <|en|> LAN <|id|> di sini parah banget, nge-<|en|>reformat <|id|> aja susah."
2311,"<|id|> Aku beli <|en|> laptop <|id|> tadi di <|en|> Lazada, <|id|> lagi ada <|en|> free shipping."
2312,"<|id|> Menurutku sih, <|en|> Using Wolfram Alpha <|id|> bikin ngerjain <|en|> discrete math <|id|> jadi jauh lebih cepat."
2313,<|en|> Fun fact: She always orders the sushi <|id|> kalau ke sana.
2314,<|id|> Kemarin aku berhasil <|en|> complete the event <|id|> di <|en|> Mobile Legends <|id|> setelah 3 jam grind.
2315,"<|id|> Jujur aja Minggu depan aku mau <|en|> staycation <|id|> ke <|en|> Singapore, <|id|> udah <|en|> booking tiket pesawat <|id|> belum?"
2316,"<|id|> Kalau dipikir-pikir, Kamu masuk divisi <|en|> media <|id|> atau <|en|> sponsorship <|id|> di <|en|> coding community?"
2317,"<|id|> Omong-omong, <|en|> The new Japanese restaurant <|id|> di Cipete lagi rame banget di <|en|> social media."
2318,"<|id|> Menurutku sih, Tolong kirimin <|en|> PDF <|id|> nya lewat <|en|> Trello <|id|> ya."
2319,<|en|> Fun fact: Have you tried the local sushi <|id|> di <|en|> Paris? <|id|> Enak banget katanya.
2320,"<|id|> Kalau dipikir-pikir, Ikut <|en|> Udemy <|id|> online buat ningkatin skill <|en|> communication <|id|> aku."
2321,"<|id|> Kalau dipikir-pikir, Tolong kirimin <|en|> backup <|id|> nya lewat <|en|> Notion <|id|> ya."
2322,<|id|> Sebenernya Kamu masuk divisi humas atau dekorasi di <|en|> debating club?
2323,"<|id|> Kalau dipikir-pikir, <|en|> My <|id|> sepatu udah rusak, perlu beli yang baru sebelum ulang tahun."
2324,"<|en|> By the way, <|id|> Udah coba <|en|> Figma <|id|> belum? Katanya <|en|> AI assistant <|id|> nya keren banget."
2325,"<|en|> Honestly, <|id|> Folder <|en|> Documents <|id|> nya kemana ya? Kok ga ketemu di <|en|> Figma."
2326,"<|id|> Menurutku sih, Organisasi UKM fotografi lagi buka ketua baru, kamu mau daftar?"
2327,<|en|> She went on a camping <|id|> solo ke Wakatobi minggu lalu.
2328,"<|id|> Kalau dipikir-pikir, Macet di tol dalam kota tadi parah banget, sampai 2 jam di jalan."
2329,"<|id|> Menurutku sih, <|en|> I've been into pottery <|id|> sejak 5 tahun lalu dan ga pernah bosen."
2330,"<|en|> To be honest, I prep my <|id|> outfit malem sebelumnya biar pagi ga buru-buru."
2331,<|id|> Jujur aja Udah coba <|en|> Slack <|id|> belum? Katanya <|en|> version control <|id|> nya keren banget.
2332,"<|id|> Menurutku sih, Kamu udah lihat <|en|> mega sale <|id|> di <|en|> Tokopedia <|id|> belum? Banyak yang murah banget."
2333,"<|id|> Omong-omong, <|en|> She buys organic <|id|> susu meski harganya lebih mahal."
2334,"<|id|> Menurutku sih, Kamu masuk divisi <|en|> logistik <|id|> atau <|en|> sponsorship <|id|> di <|en|> BEM?"
2335,"<|en|> By the way, <|id|> Kamu pakai <|en|> Discord <|id|> versi berapa? Yang baru ada fitur <|en|> auto-sync."
2336,"<|en|> Honestly, <|id|> Aku lagi cari koper murah buat perjalanan ke <|en|> Singapore."
2337,<|id|> Jujur aja Kamu udah lihat <|en|> mega sale <|id|> di <|en|> Lazada <|id|> belum? Banyak yang murah banget.
2338,"<|id|> Jujur aja Aku beli sepatu tadi di <|en|> Tiktok Shop, <|id|> lagi ada <|en|> free shipping."
2339,"<|id|> Omong-omong, <|en|> The dermatologist <|id|> bilang ada tanda awal <|en|> anemia <|id|> yang harus diperhatikan."
2340,"<|en|> Honestly, <|id|> Tugasnya minta bikin <|en|> lab report <|id|> soal <|en|> biodiversity <|id|> minimal 1500 kata."
2341,"<|id|> Aku beli <|en|> kamera <|id|> tadi di <|en|> Zalora, <|id|> lagi ada <|en|> flash sale."
2342,"<|id|> Omong-omong, <|en|> Our growth strategy <|id|> butuh di-<|en|>revisi <|id|> sebelum <|en|> launch <|id|> bulan depan."
2343,"<|id|> Menurutku sih, Kemarin aku berhasil <|en|> get the achievement <|id|> di <|en|> Valorant <|id|> setelah 8 jam grind."
2344,<|id|> Jujur aja Tolong kirimin <|en|> screenshot <|id|> nya lewat <|en|> Linear <|id|> ya.
2345,"<|en|> Honestly, <|id|> Udah coba <|en|> GitHub <|id|> belum? Katanya <|en|> AI assistant <|id|> nya keren banget."
2346,"<|en|> Fun fact: <|id|> Baterai <|en|> smartphone <|id|> ku cepet banget abis, perlu di-<|en|>charge <|id|> mulu."
2347,<|en|> I value loyalitas <|id|> paling tinggi dalam suatu pertemanan.
2348,<|en|> The flight <|id|> ke <|en|> Yogyakarta <|id|> tadi <|en|> delayed <|id|> 1 jam.
2349,"<|en|> By the way, I've been pulling 6 <|id|> hari berturut-turut begadang buat <|en|> deadline tugas."
2350,"<|id|> Minggu depan aku mau <|en|> trip <|id|> ke <|en|> Bangkok, <|id|> udah <|en|> booking koper <|id|> belum?"
2351,"<|id|> Omong-omong, Program <|en|> green campus <|id|> di kampus kita berhasil kurangi sampah 40 persen."
2352,<|id|> Jujur aja <|en|> My <|id|> tekanan darah hasil cek kemarin agak <|en|> concerning <|id|> kata dokternya.
2353,"<|en|> To be honest, <|id|> Minggu depan aku mau liburan ke <|en|> Seoul, <|id|> udah <|en|> booking sim card <|id|> belum?"
2354,"<|id|> Minggu depan aku mau <|en|> trip <|id|> ke <|en|> Seoul, <|id|> udah <|en|> booking koper <|id|> belum?"
2355,<|en|> Fun fact: <|id|> Kamu masuk divisi kreatif atau dekorasi di <|en|> coding community?
2356,<|en|> I spent 2 hours <|id|> ngerjain soal <|en|> statistics <|id|> tapi masih salah juga.
2357,"<|id|> Kalau dipikir-pikir, Gue lagi belajar <|en|> Kotlin <|id|> buat bikin <|en|> side project."
2358,"<|id|> Omong-omong, <|en|> The Psychology of Money <|id|> rekomendasinya bagus banget, cocok buat kamu yang lagi <|en|> overthinking."
2359,"<|en|> By the way, The pasta <|id|> di supermarket tadi lagi <|en|> on sale <|id|> 50 persen."
2360,"<|en|> My blood pressure <|id|> kata dokter agak tinggi, harus kurangin <|en|> gula. <|id|> kan?"
2361,"<|en|> By the way, <|id|> Aku lagi baca buku <|en|> Man's Search for Meaning <|id|> yang isinya soal <|en|> financial psychology."
2362,"<|id|> Menurutku sih, <|en|> The <|id|> operasi minor memakan waktu sekitar 5 jam."
2363,"<|en|> By the way, <|id|> Kamu masuk divisi acara atau dekorasi di <|en|> BEM?"
2364,"<|id|> Menurutku sih, Aku beli <|en|> skincare <|id|> tadi di <|en|> Lazada, <|id|> lagi ada <|en|> buy 1 get 1."
2365,<|en|> The new Mexican restaurant <|id|> di Senopati lagi rame banget di <|en|> social media.
2366,"<|en|> Honestly, I need to submit my presentation <|id|> sebelum <|en|> deadline <|id|> jam 12.00."
2367,"<|en|> Honestly, <|id|> Aku lagi suka <|en|> hiking ringan <|id|> akhir pekan buat jauh dari layar."
2368,"<|en|> The <|id|> anggota magang baru udah dipilih, dia yang terpilih."
2369,<|en|> Fun fact: The invoice <|id|> harus dikirim ke klien sebelum jam 17.00.
2370,"<|id|> Kalau dipikir-pikir, <|en|> There's a webinar <|id|> besok jam 13.00, ikut ga?"
2371,"<|en|> By the way, <|id|> Restoran <|en|> Italian <|id|> baru yang di Blok M itu enak banget."
2372,"<|id|> Menurutku sih, Kemarin aku berhasil <|en|> solo rank <|id|> di <|en|> PUBG <|id|> setelah 300 jam grind."
2373,"<|id|> Menurutku sih, Kemarin aku berhasil <|en|> win the tournament <|id|> di <|en|> PUBG <|id|> setelah 200 jam grind."
2374,"<|id|> Minggu depan aku mau <|en|> staycation <|id|> ke <|en|> Bangkok, <|id|> udah <|en|> booking tiket pesawat <|id|> belum?"
2375,"<|en|> By the way, The concept of personal space <|id|> berbeda antara generasi tua dan muda."
2376,"<|id|> Menurutku sih, <|en|> The group's group dynamic <|id|> berubah setelah ada konflik kemarin."
2377,"<|id|> Kalau dipikir-pikir, Kemarin aku berhasil <|en|> complete the event <|id|> di <|en|> Minecraft <|id|> setelah 200 jam grind."
2378,<|id|> Kayaknya <|en|> kamera <|id|> itu lagi <|en|> trending <|id|> karena banyak banget yang beli.
2379,<|id|> Jujur aja <|en|> I followed a Joshua Weissman recipe <|id|> dan hasilnya lumayan mirip.
2380,"<|id|> Kalau dipikir-pikir, Obat <|en|> paracetamol <|id|> ini harus diminum sekali sehari setelah makan."
2381,"<|id|> Kalau dipikir-pikir, Aku pasang <|en|> alarm <|id|> 21 menit lebih awal buat ga terburu-buru."
2382,"<|en|> There's a webinar <|id|> besok jam 15.30, ikut ga?"
2383,"<|id|> Jujur aja Kemarin aku beli <|en|> tablet <|id|> baru, <|en|> battery life <|id|> nya gila sih."
2384,"<|en|> To be honest, The new Korean restaurant <|id|> di SCBD lagi rame banget di <|en|> social media."
2385,"<|en|> By the way, My insomnia <|id|> kambuh lagi, kayaknya gara-gara kurang <|en|> hydration."
2386,"<|en|> I just bought a new tablet, <|id|> spesifikasinya lumayan buat <|en|> editing video."
2387,<|id|> Sebenernya Aku mau ikut <|en|> meetup <|id|> komunitas <|en|> knitting <|id|> bulan depan.
2388,"<|en|> By the way, Have you tried the sushi <|id|> di Kemang? Antrian-nya panjang banget."
2389,"<|en|> To be honest, Have you tried <|id|> fitur <|en|> dark mode <|id|> di <|en|> GitHub <|id|> yang baru?"
2390,"<|en|> To be honest, She committed to a journaling challenge <|id|> selama 6 hari dan hasilnya keren."
2391,<|id|> Jujur aja Tadi meeting <|en|> weekly <|id|> nya molor 3 jam dari jadwal.
2392,<|id|> Sebenernya Aku mau ikut <|en|> competition <|id|> komunitas <|en|> painting <|id|> bulan depan.
2393,<|en|> I got a exclusive emote <|id|> dari <|en|> loot box <|id|> tadi!
2394,<|id|> Sebenernya <|en|> The orthopedist <|id|> bilang ada tanda awal <|en|> hypertension <|id|> yang harus diperhatikan.
2395,<|en|> The concept of gentle living <|id|> ngajarin kita buat lebih sayang sama diri sendiri.
2396,"<|en|> By the way, We're planning a staycation <|id|> keluarga ke kampung halaman bulan Desember."
2397,<|en|> Fun fact: Have you watched the trailer for The Crown? <|id|> Vibes-<|en|>nya keren banget.
2398,<|en|> Fun fact: The trail to Bromo <|id|> butuh waktu 6 jam untuk diselesaikan.
2399,<|en|> The anniversary event <|id|> di <|en|> Genshin Impact <|id|> kasih <|en|> reward <|id|> yang bagus banget.
2400,"<|id|> Omong-omong, Tim kita kena <|en|> lose streak <|id|> karena <|en|> bad draft <|id|> mulu."
2401,"<|id|> Omong-omong, Dokter bilang aku harus mulai <|en|> cardio <|id|> buat jaga <|en|> heart rate."
2402,"<|id|> Omong-omong, <|en|> The report <|id|> harus dikirim ke klien sebelum jam 09.00."
2403,"<|id|> Omong-omong, Kolega aku dapat <|en|> promotion <|id|> ke posisi <|en|> team lead <|id|> bulan ini."
2404,<|id|> Sebenernya Kamu udah lihat <|en|> harbolnas <|id|> di <|en|> Tokopedia <|id|> belum? Banyak yang murah banget.
2405,"<|en|> Honestly, <|id|> Kamu masuk divisi kreatif atau dokumentasi di <|en|> UKM fotografi?"
2406,"<|en|> By the way, She prepared special <|id|> kue lebaran buat <|en|> Idul Adha <|id|> celebration."
2407,<|en|> Fun fact: I'm taking 3 days off <|id|> pas <|en|> Natal <|id|> nanti.
2408,<|en|> Have you tried the pad thai <|id|> di Senopati? Antrian-nya panjang banget.
2409,"<|id|> Menurutku sih, Dokter bilang aku harus mulai <|en|> cardio <|id|> buat jaga <|en|> BMI."
2410,"<|en|> To be honest, The doctor recommended <|id|> istirahat total dan minum <|en|> vitamin D <|id|> setiap seminggu sekali."
2411,"<|id|> Omong-omong, <|en|> Have you tried the tacos <|id|> di Kemang? Antrian-nya panjang banget."
2412,"<|id|> Komunikasi dalam keluarga itu kunci, terutama soal <|en|> expectations."
2413,"<|en|> My jam <|id|> tangan udah rusak, perlu beli yang baru sebelum <|en|> wisuda."
2414,"<|en|> By the way, The review for this jam <|id|> tangan rata-rata 50 bintang, lumayan bagus."
2415,"<|id|> Menurutku sih, <|en|> She has a strict <|id|> evening <|en|> routine <|id|> yang dia <|en|> jalan<|id|> -in tiap harinya."
2416,<|en|> The kamera <|id|> ini lagi <|en|> sold out <|id|> di mana-mana.
2417,"<|en|> By the way, The review for this laptop <|id|> rata-rata 200 bintang, lumayan bagus."
2418,"<|id|> Kalau dipikir-pikir, <|en|> The <|id|> doctor recommended istirahat total dan minum <|en|> iron supplements <|id|> setiap seminggu sekali."
2419,<|en|> Fun fact: <|id|> Kemarin aku <|en|> berhasil complete the event <|id|> di <|en|> PUBG <|id|> setelah 300 <|en|> jam grind.
2420,<|en|> Have you tried the pad thai <|id|> di <|en|> Kemang? <|id|> Antrian-nya panjang banget.
2421,<|id|> Sebenernya <|en|> She went on a <|id|> camping <|en|> solo <|id|> ke <|en|> Dieng minggu <|id|> lalu.
2422,<|id|> Sebenernya Kamu masuk divisi <|en|> acara <|id|> atau <|en|> sponsorship <|id|> di <|en|> UKM fotografi?
2423,<|id|> Sebenernya <|en|> The smartphone <|id|> udah di-<|en|> update <|id|> ke <|en|> v15 <|id|> tapi tetep lemot.
2424,<|id|> Kita mau bikin <|en|> gala dinner <|id|> kolaborasi sama kampus lain.
2425,<|id|> Dia lagi negosiasi <|en|> contract <|id|> sama vendor baru dari luar negeri.
2426,"<|id|> Aku beli <|en|> jam <|id|> tangan tadi di <|en|> Lazada, <|id|> lagi ada <|en|> flash sale."
2427,<|id|> Jujur aja Tolong kirimin <|en|> file ZIP <|id|> nya lewat <|en|> Canva <|id|> ya.
2428,"<|en|> Honestly, Can you proofread esai <|id|> aku soal <|en|> mental health?"
2429,"<|id|> Omong-omong, <|en|> The smartwatch <|id|> udah di-<|en|> update <|id|> ke <|en|> v15 <|id|> tapi tetep lemot."
2430,<|id|> Sebenernya <|en|> Mending <|id|> pake <|en|> Google Maps <|id|> buat <|en|> cari itinerary <|id|> yang udah jadi.
2431,<|en|> Jam peak hours <|id|> di kantor itu biasanya antara <|en|> jam 10.00 <|id|> sampai 18.00.
2432,"<|en|> Jakarta's nightlife <|id|> di Cipinang itu keren, banyak <|en|> pilihan entertainment."
2433,"<|id|> Kalau dipikir-pikir, <|en|> The new <|id|> MRT fase 2 di <|en|> Jakarta <|id|> katanya bakal selesai tahun depan."
2434,"<|id|> Kalau dipikir-pikir, Aku beli <|en|> baju <|id|> tadi di <|en|> Zalora, <|id|> lagi ada <|en|> double discount."
2435,<|en|> Fun fact: She prepared special <|id|> ketupat buat Lebaran celebration.
2436,"<|id|> Menurutku sih, Kamu masuk divisi <|en|> acara <|id|> atau <|en|> sponsorship <|id|> di <|en|> BEM?"
2437,<|id|> Jujur aja <|en|> I got a 20% discount <|id|> pake <|en|> voucher <|id|> yang dikasih <|en|> Tiktok Shop.
2438,<|id|> Jujur aja Visa ke <|en|> Amsterdam <|id|> prosesnya berapa lama ya?
2439,"<|id|> Aku beli <|en|> sepatu <|id|> tadi di <|en|> Tokopedia, <|id|> lagi ada <|en|> flash sale."
2440,"<|en|> Fun fact: Jakarta's nightlife <|id|> di <|en|> Pluit <|id|> itu keren, banyak <|en|> pilihan entertainment."
2441,"<|en|> By the way, The DSLR <|id|> yang aku pakai buat <|en|> knitting <|id|> tuh mahal tapi beneran <|en|> beda hasil<|id|> -nya."
2442,<|id|> Aku lagi <|en|> cari tiket pesawat <|id|> murah buat perjalanan ke <|en|> Amsterdam.
2443,"<|id|> Menurutku sih, Aku lagi <|en|> overwhelmed <|id|> banget sama <|en|> workload semester <|id|> ini."
2444,<|id|> Jujur aja Kamu masuk divisi <|en|> media <|id|> atau <|en|> dekorasi <|id|> di <|en|> BEM?
2445,"<|id|> Omong-omong, <|en|> The flight <|id|> ke <|en|> Yogyakarta <|id|> tadi <|en|> delayed 1 jam."
2446,<|id|> Jujur aja <|en|> The <|id|> commute ke kantor me-<|en|> makan <|id|> waktu 3 <|en|> jam <|id|> setiap harinya.
2447,<|en|> My kolesterol hasil <|id|> cek kemarin agak <|en|> concerning <|id|> kata dokternya. kan?
2448,"<|id|> Omong-omong, <|en|> The new Italian restaurant <|id|> di <|en|> Cipete <|id|> lagi rame banget di <|en|> social media."
2449,<|en|> Fun fact: <|id|> Aku lagi <|en|> suka hiking ringan <|id|> akhir pekan buat jauh dari layar.
2450,<|en|> Have you watched the trailer for Everything Everywhere? <|id|> Vibes-nya keren banget. kan?
2451,"<|en|> Honestly, <|id|> Kemarin aku <|en|> berhasil complete the event <|id|> di <|en|> PUBG <|id|> setelah 8 <|en|> jam grind."
