id,text
9176,<|id|> Kamu pakai <|en|> Discord <|id|> versi berapa? Yang baru ada fitur <|en|> auto-sync.
9177,"<|en|> There's a webinar <|id|> besok jam 15.30, ikut ga?"
9178,"<|id|> Jujur aja Kemarin aku beli <|en|> tablet <|id|> baru, <|en|> battery life <|id|> nya gila sih."
9179,"<|en|> To be honest, The new Korean restaurant <|id|> di SCBD lagi rame banget di <|en|> social media."
9180,"<|en|> By the way, My insomnia <|id|> kambuh lagi, kayaknya gara-gara kurang <|en|> hydration."
9181,<|id|> Sebenernya <|en|> I spent 3 hours <|id|> ngerjain soal <|en|> linear algebra <|id|> tapi masih salah juga.
9182,"<|en|> Honestly, I recommend Everything Everywhere <|id|> kalau kamu suka genre <|en|> horror."
9183,"<|en|> Honestly, The LTV <|id|> kita bulan ini naik 5 persen dari <|en|> last quarter."
9184,<|en|> I'm taking 5 days off <|id|> pas <|en|> Idul Adha <|id|> nanti.
9185,"<|en|> I just bought a new tablet, <|id|> spesifikasinya lumayan buat <|en|> editing video."
9186,<|id|> Sebenernya Aku mau ikut <|en|> meetup <|id|> komunitas <|en|> knitting <|id|> bulan depan.
9187,"<|en|> By the way, Have you tried the sushi <|id|> di Kemang? Antrian-nya panjang banget."
9188,"<|en|> To be honest, Have you tried <|id|> fitur <|en|> dark mode <|id|> di <|en|> GitHub <|id|> yang baru?"
9189,"<|en|> To be honest, She committed to a journaling challenge <|id|> selama 6 hari dan hasilnya keren."
9190,<|id|> Jujur aja Tadi meeting <|en|> weekly <|id|> nya molor 3 jam dari jadwal.
9191,"<|en|> The office lobby <|id|> lagi renovasi, agak berisik."
9192,<|id|> Sebenernya Aku mau ikut <|en|> competition <|id|> komunitas <|en|> painting <|id|> bulan depan.
9193,<|en|> I got a exclusive emote <|id|> dari <|en|> loot box <|id|> tadi!
9194,<|id|> Sebenernya <|en|> The orthopedist <|id|> bilang ada tanda awal <|en|> hypertension <|id|> yang harus diperhatikan.
9195,<|en|> The concept of gentle living <|id|> ngajarin kita buat lebih sayang sama diri sendiri.
9196,"<|en|> By the way, We're planning a staycation <|id|> keluarga ke kampung halaman bulan Desember."
9197,<|en|> Fun fact: Have you watched the trailer for The Crown? <|id|> Vibes-<|en|>nya keren banget.
9198,<|en|> Fun fact: The trail to Bromo <|id|> butuh waktu 6 jam untuk diselesaikan.
9199,<|en|> The anniversary event <|id|> di <|en|> Genshin Impact <|id|> kasih <|en|> reward <|id|> yang bagus banget.
9200,"<|id|> Omong-omong, Tim kita kena <|en|> lose streak <|id|> karena <|en|> bad draft <|id|> mulu."
9201,<|en|> I recommend Interstellar <|id|> kalau kamu suka genre <|en|> documentary.
9202,<|id|> Jujur aja <|en|> She committed to a 30-day fitness challenge <|id|> selama 30 hari dan hasilnya keren.
9203,"<|id|> Omong-omong, Dokter bilang aku harus mulai <|en|> cardio <|id|> buat jaga <|en|> heart rate."
9204,"<|id|> Omong-omong, <|en|> The report <|id|> harus dikirim ke klien sebelum jam 09.00."
9205,"<|id|> Minggu depan aku mau <|en|> trip <|id|> ke Yogyakarta, udah <|en|> booking sim card <|id|> belum?"
9206,"<|id|> Omong-omong, Kolega aku dapat <|en|> promotion <|id|> ke posisi <|en|> team lead <|id|> bulan ini."
9207,<|id|> Sebenernya Kamu udah lihat <|en|> harbolnas <|id|> di <|en|> Tokopedia <|id|> belum? Banyak yang murah banget.
9208,"<|en|> Honestly, <|id|> Kamu masuk divisi kreatif atau dokumentasi di <|en|> UKM fotografi?"
9209,"<|en|> By the way, She prepared special <|id|> kue lebaran buat <|en|> Idul Adha <|id|> celebration."
9210,<|en|> Fun fact: I'm taking 3 days off <|id|> pas <|en|> Natal <|id|> nanti.
9211,<|en|> I started <|id|> baca buku sejak awal tahun dan rasanya <|en|> life-changing.
9212,"<|en|> My blood sugar <|id|> kata dokter agak tinggi, harus kurangin <|en|> gula."
9213,<|en|> Have you tried the pad thai <|id|> di Senopati? Antrian-nya panjang banget.
9214,"<|id|> Menurutku sih, Dokter bilang aku harus mulai <|en|> cardio <|id|> buat jaga <|en|> BMI."
9215,"<|en|> To be honest, The doctor recommended <|id|> istirahat total dan minum <|en|> vitamin D <|id|> setiap seminggu sekali."
9216,"<|id|> Omong-omong, <|en|> Have you tried the tacos <|id|> di Kemang? Antrian-nya panjang banget."
9217,"<|en|> To be honest, <|id|> Baterai <|en|> monitor <|id|> ku cepet banget abis, perlu di-<|en|>charge <|id|> mulu."
9218,"<|id|> Komunikasi dalam keluarga itu kunci, terutama soal <|en|> expectations."
9219,"<|en|> My jam <|id|> tangan udah rusak, perlu beli yang baru sebelum <|en|> wisuda."
9220,"<|en|> By the way, The atomic habits <|id|> itu intinya tentang mengurangi <|en|> decision fatigue."
9221,"<|en|> To be honest, <|id|> Aku beli <|en|> laptop <|id|> tadi di <|en|> Shopee, <|id|> lagi ada <|en|> free shipping."
9222,"<|en|> By the way, The review for this jam <|id|> tangan rata-rata 50 bintang, lumayan bagus."
9223,<|en|> The orthopedist <|id|> bilang ada tanda awal <|en|> hypertension <|id|> yang harus diperhatikan.
9224,"<|id|> Menurutku sih, <|en|> She has a strict <|id|> evening <|en|> routine <|id|> yang dia <|en|> jalan<|id|> -in tiap harinya."
9225,<|en|> The kamera <|id|> ini lagi <|en|> sold out <|id|> di mana-mana.
9226,"<|en|> By the way, The review for this laptop <|id|> rata-rata 200 bintang, lumayan bagus."
9227,"<|id|> Kalau dipikir-pikir, <|en|> The <|id|> doctor recommended istirahat total dan minum <|en|> iron supplements <|id|> setiap seminggu sekali."
9228,<|en|> Fun fact: <|id|> Kemarin aku <|en|> berhasil complete the event <|id|> di <|en|> PUBG <|id|> setelah 300 <|en|> jam grind.
9229,<|en|> Have you tried the pad thai <|id|> di <|en|> Kemang? <|id|> Antrian-nya panjang banget.
9230,<|id|> Sebenernya <|en|> She went on a <|id|> camping <|en|> solo <|id|> ke <|en|> Dieng minggu <|id|> lalu.
9231,<|id|> Sebenernya Kamu masuk divisi <|en|> acara <|id|> atau <|en|> sponsorship <|id|> di <|en|> UKM fotografi?
9232,<|id|> Sebenernya <|en|> The smartphone <|id|> udah di-<|en|> update <|id|> ke <|en|> v15 <|id|> tapi tetep lemot.
9233,<|id|> Kita mau bikin <|en|> gala dinner <|id|> kolaborasi sama kampus lain.
9234,<|id|> Dia lagi negosiasi <|en|> contract <|id|> sama vendor baru dari luar negeri.
9235,"<|id|> Aku beli <|en|> headphone <|id|> tadi di <|en|> Tokopedia, <|id|> lagi ada <|en|> buy 1 get 1. <|id|> kan?"
9236,"<|id|> Aku beli <|en|> jam <|id|> tangan tadi di <|en|> Lazada, <|id|> lagi ada <|en|> flash sale."
9237,<|id|> Jujur aja Tolong kirimin <|en|> file ZIP <|id|> nya lewat <|en|> Canva <|id|> ya.
9238,"<|en|> Honestly, Can you proofread esai <|id|> aku soal <|en|> mental health?"
9239,"<|id|> Omong-omong, <|en|> The smartwatch <|id|> udah di-<|en|> update <|id|> ke <|en|> v15 <|id|> tapi tetep lemot."
9240,<|id|> Sebenernya <|en|> Mending <|id|> pake <|en|> Google Maps <|id|> buat <|en|> cari itinerary <|id|> yang udah jadi.
9241,<|en|> Jam peak hours <|id|> di kantor itu biasanya antara <|en|> jam 10.00 <|id|> sampai 18.00.
9242,<|en|> The research methodology <|id|> yang dipake itu <|en|> qualitative <|id|> atau <|en|> quantitative? <|id|> kan?
9243,"<|en|> Jakarta's nightlife <|id|> di Cipinang itu keren, banyak <|en|> pilihan entertainment."
9244,"<|id|> Kalau dipikir-pikir, <|en|> The new <|id|> MRT fase 2 di <|en|> Jakarta <|id|> katanya bakal selesai tahun depan."
9245,"<|id|> Kalau dipikir-pikir, Aku beli <|en|> baju <|id|> tadi di <|en|> Zalora, <|id|> lagi ada <|en|> double discount."
9246,<|en|> Fun fact: She prepared special <|id|> ketupat buat Lebaran celebration.
9247,<|en|> I compared prices on Tokopedia <|id|> dan yang di <|en|> Shopee <|id|> lebih murah. kan?
9248,"<|id|> Menurutku sih, Kamu masuk divisi <|en|> acara <|id|> atau <|en|> sponsorship <|id|> di <|en|> BEM?"
9249,<|id|> Jujur aja <|en|> I got a 20% discount <|id|> pake <|en|> voucher <|id|> yang dikasih <|en|> Tiktok Shop.
9250,<|id|> Jujur aja Visa ke <|en|> Amsterdam <|id|> prosesnya berapa lama ya?
9251,"<|id|> Aku beli <|en|> sepatu <|id|> tadi di <|en|> Tokopedia, <|id|> lagi ada <|en|> flash sale."
9252,"<|en|> Fun fact: Jakarta's nightlife <|id|> di <|en|> Pluit <|id|> itu keren, banyak <|en|> pilihan entertainment."
9253,"<|en|> By the way, The DSLR <|id|> yang aku pakai buat <|en|> knitting <|id|> tuh mahal tapi beneran <|en|> beda hasil<|id|> -nya."
9254,<|id|> Aku lagi <|en|> cari tiket pesawat <|id|> murah buat perjalanan ke <|en|> Amsterdam.
9255,"<|id|> Menurutku sih, Aku lagi <|en|> overwhelmed <|id|> banget sama <|en|> workload semester <|id|> ini."
9256,<|id|> Jujur aja Kamu masuk divisi <|en|> media <|id|> atau <|en|> dekorasi <|id|> di <|en|> BEM?
9257,"<|id|> Omong-omong, <|en|> The flight <|id|> ke <|en|> Yogyakarta <|id|> tadi <|en|> delayed 1 jam."
9258,<|id|> Jujur aja <|en|> The <|id|> commute ke kantor me-<|en|> makan <|id|> waktu 3 <|en|> jam <|id|> setiap harinya.
9259,<|en|> My kolesterol hasil <|id|> cek kemarin agak <|en|> concerning <|id|> kata dokternya. kan?
9260,"<|id|> Menurutku sih, Kita harus lebih fokus ke <|en|> email marketing <|id|> buat <|en|> marketing <|id|> nya."
9261,"<|id|> Omong-omong, <|en|> The new Italian restaurant <|id|> di <|en|> Cipete <|id|> lagi rame banget di <|en|> social media."
9262,<|en|> Fun fact: <|id|> Aku lagi <|en|> suka hiking ringan <|id|> akhir pekan buat jauh dari layar.
9263,<|en|> Have you watched the trailer for Everything Everywhere? <|id|> Vibes-nya keren banget. kan?
9264,"<|en|> Honestly, <|id|> Kemarin aku <|en|> berhasil complete the event <|id|> di <|en|> PUBG <|id|> setelah 8 <|en|> jam grind."
9265,"<|en|> By the way, Minggu <|id|> depan aku mau <|en|> staycation <|id|> ke <|en|> Bali, <|id|> udah <|en|> booking travel insurance <|id|> belum?"
9266,<|en|> Fun fact: She went on a bird watching solo <|id|> ke Bromo <|en|> minggu <|id|> lalu.
9267,"<|id|> Menurutku sih, <|en|> Minggu <|id|> depan aku mau <|en|> trip <|id|> ke <|en|> Bangkok, <|id|> udah <|en|> booking koper <|id|> belum?"
9268,"<|en|> Honestly, I got a 20% discount <|id|> pake <|en|> voucher <|id|> yang dikasih <|en|> Lazada."
9269,"<|id|> Omong-omong, <|en|> Have you tried <|id|> fitur <|en|> smart search <|id|> di <|en|> Figma <|id|> yang baru?"
9270,"<|id|> Kalau dipikir-pikir, <|en|> I just bought a new earbuds, <|id|> spesifikasinya lumayan buat <|en|> multitasking."
9271,"<|id|> Omong-omong, <|en|> Gue <|id|> lagi nyobain <|en|> survival game <|id|> baru, lumayan <|en|> addicting."
9272,"<|en|> Honestly, Minggu <|id|> depan aku mau <|en|> backpacking <|id|> ke <|en|> Seoul, <|id|> udah <|en|> booking sim card <|id|> belum?"
9273,"<|en|> To be honest, <|id|> Kemarin aku <|en|> berhasil complete the event <|id|> di <|en|> Apex Legends <|id|> setelah 8 <|en|> jam grind."
9274,<|id|> Jujur aja Udah nonton <|en|> Interstellar <|id|> belum? Bagus banget <|en|> plot <|id|> nya.
9275,"<|id|> Menurutku sih, Kamu masuk divisi <|en|> humas <|id|> atau <|en|> dekorasi <|id|> di <|en|> debating club?"
9276,"<|en|> To be honest, We're planning a staycation <|id|> keluarga ke <|en|> Yogyakarta <|id|> bulan <|en|> Januari."
9277,<|en|> I marinated the ayam <|id|> semalam biar bumbu-nya meresap sempurna.
9278,"<|en|> To be honest, The sesak napas <|id|> sudah berlangsung lebih dari 5 <|en|> minggu."
9279,"<|id|> Omong-omong, <|en|> My laptop <|id|> udah rusak, perlu beli yang baru sebelum ulang tahun."
9280,<|id|> Sebenernya <|en|> The <|id|> cardiologist bilang ada tanda awal <|en|> hypertension <|id|> yang harus diperhatikan.
9281,"<|en|> By the way, <|id|> Aku beli <|en|> skincare <|id|> tadi di <|en|> Lazada, <|id|> lagi ada <|en|> buy 1 get 1."
9282,"<|id|> Omong-omong, Folder <|en|> cache <|id|> nya kemana ya? Kok ga ketemu di <|en|> Trello."
9283,<|id|> Kemarin aku <|en|> berhasil get the achievement <|id|> di <|en|> Minecraft <|id|> setelah 5 <|en|> jam grind. <|id|> kan?
9284,<|id|> Kemarin aku <|en|> berhasil solo rank <|id|> di <|en|> Valorant <|id|> setelah 300 <|en|> jam grind.
9285,"<|id|> Kalau dipikir-pikir, <|en|> The new Indian restaurant <|id|> di <|en|> Kemang <|id|> lagi rame banget di <|en|> social media."
9286,"<|id|> Kemarin aku beli <|en|> laptop <|id|> baru, <|en|> processor <|id|> nya gila sih."
9287,"<|id|> Kalau dipikir-pikir, Udah <|en|> coba Notion <|id|> belum? Katanya <|en|> dark mode <|id|> nya keren banget."
9288,"<|en|> Minggu <|id|> depan aku mau <|en|> liburan <|id|> ke <|en|> Yogyakarta, <|id|> udah <|en|> booking travel insurance <|id|> belum? kan?"
9289,<|id|> Kemarin aku <|en|> berhasil finish the questline <|id|> di <|en|> Free Fire <|id|> setelah 5 <|en|> jam grind.
9290,"<|id|> Aku beli <|en|> jam <|id|> tangan tadi di <|en|> Zalora, <|id|> lagi ada <|en|> flash sale."
9291,<|id|> Sebenernya <|en|> Have you tried <|id|> fitur <|en|> auto-sync <|id|> di <|en|> Canva <|id|> yang baru?
9292,"<|id|> Jujur aja <|en|> Minggu <|id|> depan aku mau <|en|> backpacking <|id|> ke <|en|> Paris, <|id|> udah <|en|> booking travel insurance <|id|> belum?"
9293,"<|en|> To be honest, Minggu <|id|> depan aku mau <|en|> backpacking <|id|> ke <|en|> Tokyo, <|id|> udah <|en|> booking hotel <|id|> belum?"
9294,"<|en|> Honestly, Kebiasaan skincare routine <|id|> pagi dan malam beneran berasa <|en|> beda<|id|> -nya."
9295,<|id|> Sebenernya <|en|> Taking <|id|> care <|en|> of <|id|> aging <|en|> parents <|id|> itu penuh tantangan tapi juga <|en|> meaningful.
9296,"<|id|> Kalau dipikir-pikir, <|en|> My fatigue <|id|> kambuh lagi, <|en|> kayaknya <|id|> gara-gara kurang <|en|> nutrition."
9297,"<|id|> Omong-omong, <|en|> Flash sale Tokopedia jam 00.00 <|id|> malem ini <|en|> jangan <|id|> sampe ketinggalan."
9298,<|id|> Sebenernya <|en|> We're planning a staycation <|id|> keluarga ke <|en|> Lombok <|id|> bulan Desember.
9299,"<|id|> Kalau dipikir-pikir, <|en|> My baju <|id|> udah rusak, perlu beli yang baru sebelum ulang tahun."
9300,<|id|> Kamu masuk divisi <|en|> acara <|id|> atau <|en|> publikasi <|id|> di <|en|> coding community?
9301,"<|en|> By the way, I use the Obsidian <|id|> buat nge-track <|en|> habits <|id|> harian."
9302,"<|id|> Kalau dipikir-pikir, Nilai <|en|> final exam <|id|> ku turun, <|en|> kayaknya <|id|> karena kurang <|en|> practice."
9303,<|id|> Aku lagi <|en|> cari koper <|id|> murah buat perjalanan ke <|en|> Paris.
9304,<|id|> Kemarin aku <|en|> berhasil win the tournament <|id|> di <|en|> Mobile Legends <|id|> setelah 3 <|en|> jam grind.
9305,"<|en|> By the way, My workstation <|id|> di rumah jauh lebih <|en|> comfortable <|id|> daripada di kantor."
9306,"<|en|> Honestly, <|id|> Aku beli <|en|> laptop <|id|> tadi di <|en|> Lazada, <|id|> lagi ada <|en|> buy 1 get 1."
9307,"<|en|> Honestly, My Zoom <|id|> tiba-tiba <|en|> crash <|id|> pas lagi <|en|> presentasi, malu <|id|> banget."
9308,"<|en|> To be honest, <|id|> Aku pake <|en|> thermometer masak <|id|> buat bikin <|en|> Korean <|id|> fried chicken tadi, <|en|> hasil<|id|> -nya lebih konsisten."
9309,"<|en|> Minggu <|id|> depan aku mau <|en|> backpacking <|id|> ke <|en|> Singapore, <|id|> udah <|en|> booking tiket pesawat <|id|> belum? kan?"
9310,<|id|> Jujur aja <|en|> The anniversary event <|id|> di <|en|> Genshin Impact <|id|> kasih <|en|> reward <|id|> yang bagus banget.
9311,"<|en|> My BMI <|id|> kata dokter agak tinggi, harus kurangin <|en|> gula."
9312,"<|id|> Aku beli <|en|> skincare <|id|> tadi di <|en|> Shopee, <|id|> lagi ada <|en|> buy 1 get 1."
9313,"<|en|> By the way, My tank <|id|> di <|en|> game <|id|> ini udah <|en|> maxed out <|id|> semua skill-nya."
9314,<|en|> The rising sea level rise <|id|> udah mulai terasa dampaknya di kota-kota besar.
9315,<|en|> Fun fact: I've been into photography <|id|> sejak 3 tahun lalu dan ga pernah bosen.
9316,<|id|> Aku lagi <|en|> coba <|id|> metode <|en|> Eat the Frog <|id|> buat ningkatin <|en|> productivity.
9317,"<|en|> Fun fact: <|id|> Aku beli <|en|> kamera <|id|> tadi di <|en|> Tokopedia, <|id|> lagi ada <|en|> free shipping."
9318,<|en|> We need to finalize the contract <|id|> sebelum rapat besok. kan?
9319,"<|en|> To be honest, <|id|> Aku beli <|en|> sepatu <|id|> tadi di <|en|> Zalora, <|id|> lagi ada <|en|> flash sale."
9320,"<|id|> Kalau dipikir-pikir, I'm <|en|> taking 10 days off <|id|> pas <|en|> Natal <|id|> nanti."
9321,"<|id|> Omong-omong, <|en|> Restoran Mexican <|id|> baru yang di PIK itu enak banget."
9322,"<|en|> To be honest, Jangan lupa bawa sunscreen <|id|> kalau ke pantai di <|en|> Lombok."
9323,<|en|> Gue <|id|> lagi <|en|> belajar JavaScript <|id|> buat bikin <|en|> mobile app.
9324,"<|en|> To be honest, The new patch <|id|> di <|en|> Apex Legends <|id|> banyak yang <|en|> suka <|id|> tapi aku kurang cocok."
9325,"<|id|> Omong-omong, <|en|> Minggu <|id|> depan aku mau <|en|> staycation <|id|> ke <|en|> Bangkok, <|id|> udah <|en|> booking koper <|id|> belum?"
9326,<|en|> Fun fact: Obat antihistamin <|id|> ini harus diminum sekali sehari setelah <|en|> makan.
9327,"<|en|> Sunrise <|id|> di <|en|> Wakatobi <|id|> kemarin indah banget, worth <|en|> the effort."
9328,<|id|> Sebenernya <|en|> The <|id|> NPS score sangat penting buat ngukur keberhasilan <|en|> campaign <|id|> kita.
9329,"<|id|> Kalau dipikir-pikir, Aku beli <|en|> kamera <|id|> tadi di <|en|> Zalora, <|id|> lagi ada <|en|> free shipping."
9330,"<|en|> Diskon Nyepi <|id|> di mana-mana, waktu yang pas buat belanja."
9331,<|en|> Fun fact: Restoran Italian <|id|> baru yang di <|en|> Kemang <|id|> itu enak banget.
9332,<|id|> Sebenernya Aku lagi <|en|> belajar reksa dana <|id|> buat <|en|> passive income.
9333,"<|id|> Menurutku sih, Kemarin aku <|en|> berhasil get the achievement <|id|> di <|en|> PUBG <|id|> setelah 3 <|en|> jam grind."
9334,"<|en|> To be honest, Minggu <|id|> depan aku mau <|en|> staycation <|id|> ke <|en|> Paris, <|id|> udah <|en|> booking sim card <|id|> belum?"
9335,"<|id|> Menurutku sih, <|en|> She's been really active in the himpunan <|id|> sejak <|en|> semester <|id|> tiga."
9336,"<|en|> Honestly, Gabung community <|id|> sesama <|en|> pottery <|id|> enthusiast itu seru banget."
9337,<|id|> Sebenernya Aku biasanya <|en|> wind down <|id|> dengan olahraga <|en|> ringan <|id|> sebelum tidur.
9338,"<|id|> Menurutku sih, <|en|> My cooking <|id|> udah berkembang jadi bisnis <|en|> side hustle <|id|> yang lumayan."
9339,<|id|> Sebenernya Dia lagi negosiasi <|en|> partnership deal <|id|> sama vendor baru dari luar negeri.
9340,<|id|> Kamu masuk divisi <|en|> humas <|id|> atau <|en|> dekorasi <|id|> di <|en|> BEM?
9341,"<|en|> By the way, My blood pressure <|id|> kata dokter agak tinggi, harus kurangin <|en|> gula."
9342,"<|en|> By the way, <|id|> Kamu masuk divisi <|en|> acara <|id|> atau <|en|> publikasi <|id|> di <|en|> BEM?"
9343,"<|id|> Menurutku sih, Kemarin aku <|en|> berhasil solo rank <|id|> di <|en|> PUBG <|id|> setelah 5 <|en|> jam grind."
9344,<|en|> The trail to Dieng <|id|> butuh waktu 2 <|en|> jam <|id|> untuk diselesaikan.
9345,<|id|> Jujur aja Kemarin aku <|en|> berhasil solo rank <|id|> di <|en|> Minecraft <|id|> setelah 200 <|en|> jam grind.
9346,<|en|> Have you tried <|id|> fitur <|en|> dark mode <|id|> di <|en|> Trello <|id|> yang baru?
9347,"<|en|> To be honest, <|id|> Udah <|en|> coba Slack <|id|> belum? Katanya <|en|> auto-sync <|id|> nya keren banget."
9348,"<|en|> By the way, Jam peak hours <|id|> di kantor itu biasanya antara <|en|> jam 09.00 <|id|> sampai 15.00."
9349,"<|id|> Omong-omong, <|en|> Using Python <|id|> bikin ngerjain <|en|> probability <|id|> jadi jauh lebih cepat."
9350,"<|id|> Kalau dipikir-pikir, <|en|> She committed to a journaling challenge <|id|> selama 30 hari dan <|en|> hasil<|id|> -nya keren."
9351,"<|id|> Menurutku sih, Kemarin aku <|en|> berhasil finish the questline <|id|> di <|en|> Genshin Impact <|id|> setelah 3 <|en|> jam grind."
9352,"<|id|> Menurutku sih, <|en|> Sunrise <|id|> di <|en|> Labuan Bajo <|id|> kemarin indah banget, worth <|en|> the effort."
9353,<|en|> Tugasnya minta <|id|> bikin <|en|> lab report <|id|> soal <|en|> digital literacy <|id|> minimal 500 kata.
9354,"<|id|> Aku beli <|en|> baju <|id|> tadi di <|en|> Zalora, <|id|> lagi ada <|en|> flash sale."
9355,<|id|> Sebenernya <|en|> The susu <|id|> di supermarket tadi lagi <|en|> on sale 30 <|id|> persen.
9356,<|en|> Breaking a bad kebiasaan buruk <|id|> itu butuh waktu minimal 21 hari. kan?
9357,<|id|> Jujur aja Folder <|en|> Desktop <|id|> nya kemana ya? Kok ga ketemu di <|en|> Canva.
9358,"<|id|> Omong-omong, Kemarin aku <|en|> berhasil solo rank <|id|> di <|en|> PUBG <|id|> setelah 8 <|en|> jam grind."
9359,"<|en|> By the way, The central limit theorem <|id|> itu gampang kalau udah ngerti <|en|> fundamentals <|id|> nya."
9360,<|id|> Sebenernya Kamu masuk divisi <|en|> media <|id|> atau <|en|> sponsorship <|id|> di <|en|> coding community?
9361,<|id|> Aku mau ikut <|en|> meetup <|id|> komunitas <|en|> calligraphy <|id|> bulan depan.
9362,"<|en|> By the way, Tugasnya minta <|id|> bikin <|en|> lab report <|id|> soal <|en|> mental health <|id|> minimal 1500 kata."
9363,"<|id|> Kemarin aku beli <|en|> smartwatch <|id|> baru, display nya gila sih."
9364,"<|id|> Omong-omong, <|en|> I <|id|> love <|en|> the street food <|id|> scene di kawasan Tebet, banyak <|en|> pilihan."
9365,"<|en|> By the way, I need to submit my presentation <|id|> sebelum <|en|> deadline jam 23.59."
9366,<|en|> Meeting one-on-one <|id|> tadi bahas soal <|en|> budget allocation <|id|> kuartal ini.
9367,<|en|> I scheduled a follow-up appointment <|id|> untuk cek kondisi <|en|> lambung. <|id|> kan?
9368,<|id|> Sebenernya <|en|> The tablet <|id|> udah di-<|en|> update <|id|> ke <|en|> v15 <|id|> tapi tetep lemot.
9369,"<|en|> By the way, We're planning a family trip <|id|> keluarga ke <|en|> kampung halaman <|id|> bulan Desember."
9370,"<|en|> To be honest, <|id|> Aku lagi <|en|> cari koper <|id|> murah buat perjalanan ke <|en|> Seoul."
9371,<|en|> Fun fact: <|id|> Kamu masuk divisi <|en|> humas <|id|> atau <|en|> publikasi <|id|> di <|en|> debating club?
9372,"<|en|> To be honest, The review for this skincare <|id|> rata-rata 50 bintang, lumayan bagus."
9373,"<|id|> Kalau dipikir-pikir, Kamu masuk divisi <|en|> kreatif <|id|> atau <|en|> dokumentasi <|id|> di <|en|> BEM?"
9374,"<|id|> Menurutku sih, <|en|> Ping <|id|> aku lagi <|en|> 300ms, susah aim <|id|> beneran."
9375,<|id|> Sebenernya Kita mau bikin <|en|> webinar <|id|> kolaborasi sama kampus lain.
9376,"<|en|> By the way, <|id|> Kamu masuk divisi <|en|> kreatif <|id|> atau <|en|> dekorasi <|id|> di <|en|> UKM fotografi?"
9377,<|id|> Sebenernya <|en|> I compared prices on Zalora <|id|> dan yang di <|en|> Shopee <|id|> lebih murah.
9378,"<|id|> Aku beli <|en|> headphone <|id|> tadi di <|en|> Tiktok Shop, <|id|> lagi ada <|en|> buy 1 get 1."
9379,<|en|> Fun fact: <|id|> Kemarin aku <|en|> berhasil complete the event <|id|> di <|en|> Dota 2 <|id|> setelah 300 <|en|> jam grind.
9380,"<|en|> Honestly, <|id|> Aku mau ikut <|en|> exhibition <|id|> komunitas <|en|> pottery <|id|> bulan depan."
9381,<|en|> She's been really active in the coding community <|id|> sejak <|en|> semester <|id|> tiga.
9382,"<|en|> To be honest, I prep my bekal makan <|id|> malem sebelumnya biar pagi ga buru-buru."
9383,<|en|> Have you tried the local ramen <|id|> di <|en|> Paris? <|id|> Enak banget katanya.
9384,"<|en|> To be honest, The secret ingredient <|id|> ternyata <|en|> gochujang <|id|> yang bikin rasanya <|en|> beda."
9385,<|en|> Learning cooking <|id|> butuh waktu tapi proses-nya menyenangkan banget. kan?
9386,"<|id|> Sebenernya <|en|> Minggu <|id|> depan aku mau <|en|> backpacking <|id|> ke <|en|> Bangkok, <|id|> udah <|en|> booking koper <|id|> belum?"
9387,"<|en|> To be honest, I've been pulling 18 <|id|> hari berturut-turut begadang buat <|en|> project kelompok."
9388,"<|id|> Omong-omong, <|en|> The smartphone <|id|> udah di-<|en|> update <|id|> ke <|en|> v14 <|id|> tapi tetep lemot."
9389,"<|id|> Kalau dipikir-pikir, <|en|> I need to submit my presentation <|id|> sebelum <|en|> deadline jam 23.59."
9390,<|id|> Sebenernya Ikut <|en|> Coursera online <|id|> buat ningkatin skill <|en|> public speaking <|id|> aku.
9391,"<|en|> By the way, Minggu <|id|> depan aku mau <|en|> backpacking <|id|> ke <|en|> Singapore, <|id|> udah <|en|> booking koper <|id|> belum?"
9392,<|id|> Jujur aja Kita perlu bikin <|en|> report <|id|> buat <|en|> presentasi <|id|> ke <|en|> investor.
9393,<|en|> Gue <|id|> lagi <|en|> belajar Python <|id|> buat bikin <|en|> portfolio.
9394,"<|id|> Menurutku sih, Bab 5 <|en|> skripsi <|id|> aku masih berantakan, <|en|> outline <|id|> nya belum clear."
9395,<|id|> Sebenernya <|en|> She set <|id|> clear expectations dalam pertemanan dan aku respect itu banget.
9396,"<|en|> Sunrise <|id|> di <|en|> Labuan Bajo <|id|> kemarin indah banget, worth <|en|> the effort."
9397,<|id|> Kamu masuk divisi <|en|> kreatif <|id|> atau <|en|> dokumentasi <|id|> di <|en|> BEM?
9398,<|id|> Jujur aja <|en|> The <|id|> deforestation makin parah dan kita perlu aksi nyata sekarang.
9399,"<|id|> Omong-omong, Aku pake <|en|> instant pot <|id|> buat bikin <|en|> Korean <|id|> fried chicken tadi, <|en|> hasil<|id|> -nya lebih konsisten."
9400,"<|id|> Sebenernya <|en|> Minggu <|id|> depan aku mau <|en|> liburan <|id|> ke <|en|> Seoul, <|id|> udah <|en|> booking travel insurance <|id|> belum?"
9401,"<|id|> Omong-omong, <|en|> Have you tried the pad thai <|id|> di Blok M? Antrian-nya panjang banget."
9402,"<|id|> Omong-omong, Folder <|en|> Downloads <|id|> nya kemana ya? Kok ga ketemu di <|en|> Trello."
9403,"<|id|> Omong-omong, <|en|> The <|id|> commute ke kantor me-<|en|> makan <|id|> waktu 3 <|en|> jam <|id|> setiap harinya."
